"adult","backdrop_path","genre_ids","idDb","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count","id"
false,"/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg","[12,878,28]",299534,"en","Avengers: Endgame","Après leur défaite face au Titan Thanos qui dans le film précédent s'est approprié toutes les pierres du Gant de l'infini, les Avengers et les Gardiens de la Galaxie ayant survécu à son claquement de doigts qui a pulvérisé « la moitié de toute forme de vie dans l'Univers », Captain America, Thor, Bruce Banner, Natasha Romanoff, War Machine, Tony Stark, Nébula et Rocket, vont essayer de trouver une solution pour ramener leurs coéquipiers disparus et vaincre Thanos en se faisant aider par Ronin alias Clint Barton, Captain Marvel et Ant-Man.",135.708,"/wF7jv3x51hXgkl7t5KHePuRjXc8.jpg","2019-04-24","Avengers : Endgame",false,8.3,24022,151
false,"/6IafiYxaqR2MxCnEC29bi6637eo.jpg","[28,12,53,35]",457332,"en","Hidden Strike","Un entrepreneur spécialisé dans la sécurité a pour mission d'extraire des ouvriers d'une raffinerie qui a été attaquée. Il fait équipe avec un ancien officier de l'armée américaine lorsqu'il apprend que l'objectif des attaquants est de voler l'essence de cette raffinerie.",117.974,"/zsbolOkw8RhTU4DKOrpf4M7KCmi.jpg","2023-07-06","Project X-Traction",false,7,789,152
false,"/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg","[10749,18]",537915,"en","After","Depuis son plus jeune âge, Tessa était promise à un avenir tout tracé : une vie rangée, une brillante carrière, un mariage tranquille avec son fiancé de toujours. Jusqu’à sa rencontre avec Hardin à son arrivée à l’université. Grossier, provocateur, cruel, c’est le garçon le plus détestable qu’elle ait jamais croisé. Et pourtant, ce bad boy tatoué pourrait bien lui faire perdre tout contrôle…",130.366,"/qYDYA3jkSagHKjeKFmBPveBvGvn.jpg","2019-04-11","After : Chapitre 1",false,7.1,7848,153
false,"/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg","[27,9648,53]",439079,"en","The Nun","Quand on apprend le suicide d'une jeune nonne dans une abbaye roumaine, la stupéfaction est totale dans l'Église catholique. Le Vatican missionne aussitôt un prêtre au passé trouble et une novice pour mener l'enquête. Risquant leur vie, les deux ecclésiastiques doivent affronter une force maléfique – la nonne démoniaque de « Conjuring 2 » – qui bouscule leur foi et menace de détruire leur âme.",106.632,"/e0XDl1xHWvtwmIQXVadQpiB7YN0.jpg","2018-09-05","La Nonne",false,5.9,6241,154
false,"/vml21gWkiM2BXADaINTbOqrJ14X.jpg","[28,53]",926680,"en","Breakout","",183.452,"/if4ri8tSSLPoqCWW2XypnYRO0Dy.jpg","2023-04-11","Breakout",false,3.3,6,155
false,"/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg","[28,12,10751,35]",675353,"en","Sonic the Hedgehog 2","Bien installé dans la petite ville de Green Hills, Sonic veut maintenant prouver qu’il a l’étoffe d' un véritable héros. Un défi de taille se présente à lui quand le Dr Robotnik refait son apparition. Accompagné de son nouveau complice Knuckles, ils sont en quête d’une émeraude dont le pouvoir permettrait de détruire l’humanité tout entière. Pour s’assurer que l’émeraude ne tombe entre de mauvaises mains, Sonic fait équipe avec Tails. Commence alors un voyage à travers le monde, plein de péripéties.",125.644,"/7RSCL6V8BlekgVnNPok6tLW50tP.jpg","2022-04-08","Sonic 2",false,7.6,4313,156
false,"/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg","[27,53]",758323,"en","The Pope's Exorcist","Inspiré des véritables archives du Père Gabriele Amorth, exorciste en chef du Vatican. Le Père Gabriele Amorth enquête suite à la découverte terrifiante d'un jeune garçon possédé. Ses investigations le mèneront à dévoiler une conspiration séculaire que le Vatican a désespérément tenté de maintenir dans l'oubli.",114.126,"/nelLXDgKEvyVs86RLrTxxUzie4t.jpg","2023-04-05","L'Exorciste du Vatican",false,7.1,2138,157
false,"/ep1urICLqtwwV1sTPHP9WXV4Uto.jpg","[16,35,10751,12,14]",585083,"en","Hotel Transylvania: Transformania","Drac et sa bande sont de retour, comme vous ne les avez encore jamais vus ! Retrouvez vos monstres préférés dans une toute nouvelle aventure où Drac doit affronter les épreuves les plus terrifiantes de sa carrière ! Quand le Rayon Monstrificateur, mystérieuse invention de Van Helsing, se détraque, Drac et ses – monstrueux – acolytes se transforment en humains, tandis que Jonathan devient un monstre ! Sous leurs nouvelles apparences, Drac, privé de ses pouvoirs, et Jonathan, qui prend goût à sa vie de monstre, doivent unir leurs forces et sillonner la planète pour trouver un remède avant qu’il ne soit trop tard… et surtout, avant qu’ils ne deviennent fous à force de se côtoyer ! Tandis que Mavis et l’irrésistible bande de Drac tentent de venir en aide à nos héros, c’est une véritable course contre la montre qui s’engage pour que chacun réintègre son corps d’origine… avant que ces transformations ne deviennent définitives !",116.553,"/yFwFp5QVHazxTklKGiJ0G59pVab.jpg","2022-02-25","Hôtel Transylvanie : Changements monstres",false,7,1669,158
false,"/jhXwGdyj2f5ZxCYZBKfBNcGBbWx.jpg","[14,28,12]",453395,"en","Doctor Strange in the Multiverse of Madness","Le Docteur Strange lance un sort interdit qui ouvre le portail du Multivers, incluant des versions alternatives de lui-même. Cette menace à l'humanité est plus puissante que les pouvoirs combinés de Strange, Wong et Wanda Maximoff.",133.8,"/arfzjn1tGvXWwkX7eaGVuXsc0mp.jpg","2022-05-04","Doctor Strange in the Multiverse of Madness",false,7.3,8099,159
false,"/wsMuEaqX5Sks209lnjWEChCdv3C.jpg","[10749,878,18,35]",790459,"en","Fingernails","Comment avoir la certitude qu'on a trouvé l'amour, le vrai ? Imaginez un test qui pourrait répondre définitivement à cette question, il suffirait de comparer les ongles des deux personnes. Voudriez-vous vous y soumettre ? Et en accepteriez-vous l'issue ?",130.105,"/hRGzkY8t82ITBkLbpYKTCJGYO6n.jpg","2023-10-27","Fingernails",false,6,39,160
false,"/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg","[18,36,10752]",324786,"en","Hacksaw Ridge","Quand la Seconde Guerre mondiale a éclaté, Desmond, un jeune américain, s’est retrouvé confronté à un dilemme: comme n’importe lequel de ses compatriotes, il voulait servir son pays, mais la violence était incompatible avec ses croyances et ses principes moraux. Il s’opposait ne serait-ce qu’à tenir une arme et refusait d’autant plus de tuer. Il s’engagea tout de même dans l’infanterie comme médecin. Son refus d’infléchir ses convictions lui valut d’être rudement mené par ses camarades et sa hiérarchie, mais c’est armé de sa seule foi qu’il est entré dans l’enfer de la guerre pour en devenir l’un des plus grands héros. Lors de la bataille d’Okinawa sur l’imprenable falaise de Maeda, il a réussi à sauver des dizaines de vies seul sous le feu de l’ennemi, ramenant en sureté, du champ de bataille, un à un les soldats blessés.",114.545,"/zyxSZvaA7mU7mwnO1lR2cXUdQdV.jpg","2016-10-07","Tu ne tueras point",false,8.2,12784,161
false,"/lQzSMhkAl90iXPirjnLbRHkxApC.jpg","[27]",917007,"en","Bed Rest","Une femme enceinte vit des complications et doit garder le lit. D'étranges événements surviennent chez elle, et elle se demande si sa maison n'est pas hantée.",104.229,"/huozC2FSLJcogCGlqyI9v7BE8yI.jpg","2022-12-08","Alitée",false,6.4,166,162
false,"/oghHR3X0hIcvs7xqyoFjA0GAZWn.jpg","[53]",1002338,"is","Napóleonsskjölin","",126.704,"/8Ceucf7RZqXEJP6I9Jv3NMey1jK.jpg","2023-01-26","Napóleonsskjölin",false,6.5,39,163
false,"/tNJR1Qia3AmOUgP3f1ERmn0qorT.jpg","[16,18,10402]",642538,"ja","犬王","L'action se situe au Japon au XIVe siècle, pendant l'époque Nanboku-chō. Tomona, fils de pêcheur, est frappé de cécité à la suite d'une malédiction. Parti sur les routes pour venger son nom, il devient joueur itinérant de biwa au sein d'une confrérie religieuse. À Kyoto, il rencontre Inu-Oh, le fils malformé et maudit d'un directeur de troupe de théâtre nô, qui, rejeté à cause de sa difformité, erre dans les rues avec les chiens et cache son visage derrière un masque. Ils décident de fonder un duo aux pratiques musicales et scéniques audacieuses, et rencontrent un succès grandissant.",129.613,"/jz0hMWEMprUYdhiRGXQ7PGQdgn.jpg","2022-05-28","Inu-Oh",false,7.3,73,164
false,"/5Di2tovzn8lnXWxigV6xm7yrL24.jpg","[16,12,28,14,10751]",1147400,"fr","Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire","Des porteurs de Miraculous venus d’un autre monde surgissent dans la ville de Paris. Ils viennent d’un univers parallèle où tout est inversé : Toxinelle et Griffe Noire, les alter égos maléfiques de Ladybug et Chat Noir sont les méchants et le porteur du Papillon, Hesperia, est un super-héros. Ensemble Ladybug et Chat Noir – les vrais – vont devoir aider Hespéria à contrer les attaques de leurs doubles maléfiques et les empêcher de s’emparer du Miraculous du Papillon. Mais nos héros pourront-ils aider Hesperia à faire de Toxinelle et Griffe Noire de meilleures personnes ?",113.439,"/4wHrXw9zB4wsibWaAPDkvjNGPnQ.jpg","2023-10-21","Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire",false,7.3,36,165
false,"/vMJb1D40wQNbTveNVFpNbo12faA.jpg","[28,36]",1049951,"en","Viking: Bloodlust","",119.838,"/xveBJmViwHdgjH3UQQmImkHOW7B.jpg","2023-04-21","Viking: Bloodlust",false,6.9,63,166
false,"/zcySy6dnSmyqiichtDgO7AEeZoq.jpg","[28,18,53]",254128,"en","San Andreas","Lorsque la tristement célèbre Faille de San Andreas finit par s'ouvrir, et par provoquer un séisme de magnitude 9 en Californie, un pilote d'hélicoptère de secours en montagne et la femme dont il s'est séparé quittent Los Angeles pour San Francisco dans l'espoir de sauver leur fille unique. Alors qu'ils s'engagent dans ce dangereux périple vers le nord de l'État, pensant que le pire est bientôt derrière eux, ils ne tardent pas à comprendre que la réalité est bien plus effroyable encore…",114.861,"/syk93pduOxCejDrf0cGarfsptl2.jpg","2015-05-27","San Andreas",false,6.2,8082,167
false,"/zYlgqIpqJ1VAbvFhRhktAzIybVs.jpg","[27,878,53]",820609,"en","No One Will Save You","Brynn Adams est une jeune femme créative et talentueuse rejetée par sa communauté. Solitaire et toujours optimiste, la jeune femme trouve son réconfort entre les murs de la maison où elle a grandi. Une nuit, elle est réveillée par d’étranges bruits provenant d'intrus manifestement non humains. Commence alors un éprouvant face-à-face entre Brynn et une foule de créatures extraterrestres qui, en plus de menacer son futur, l’amèneront à affronter son passé.",121.712,"/9EWycbtdtDv6Oew1c0KQztgEpnt.jpg","2023-09-22","Traquée",false,6.8,706,168
false,"/63uPeGNzQSKOZchtM98uNukvBFw.jpg","[35,28,37]",37748,"es","800 balas","Dans le sud de l'Espagne, Texas-Hollywood est un village poussiéreux digne de l'Ouest américain. Vestige de l'âge d'or d'Almeria où les plus grands cinéastes comme Sergio Leone et John Sturges sont venus réaliser des films inoubliables, ce décor abandonné est le théâtre d'un spectacle de cascadeurs mené par Julian, qui se vante d'avoir été la doublure de Clint Eastwood.Mais aujourd'hui, ce monde hors du temps est menacé par d'impitoyables requins de la finance qui veulent le raser pour y ériger un gigantesque parc d'attractions. Décidé à aller jusqu'au bout, Julian se munit de huit cents vraies balles...",159.424,"/6fyqiM5tx4N8NRq2NidR25Xe5H0.jpg","2002-10-18","800 balles",false,5.9,83,169
false,"/dAzuZIIZVehzJBWBXvHoglArMDG.jpg","[878,12,53]",131631,"en","The Hunger Games: Mockingjay - Part 1","Katniss Everdeen s’est réfugiée dans le District 13 après avoir détruit à jamais l’arène et les Jeux. Sous le commandement de la Présidente Coin, chef du district, et suivant les conseils de ses amis en qui elle a toute confiance, Katniss déploie ses ailes pour devenir le symbole de la rébellion. Elle va se battre pour sauver Peeta et libérer le pays tout entier, à qui son courage a redonné espoir.",120.863,"/4LzjVMUit99buiiuhqW4pe0OhmA.jpg","2014-11-19","Hunger Games - La Révolte, 1ère partie",false,6.8,14813,170
false,"/sRvXNDItGlWCqtO3j6wks52FmbD.jpg","[16,35,14,12,10751]",808,"en","Shrek","Shrek, un ogre verdâtre, cynique et malicieux, a élu domicile dans un marécage qu’il croit être un havre de paix. Un matin, alors qu’il sort faire sa toilette, il découvre de petites créatures agaçantes qui errent dans son marais. Shrek se rend alors au château du seigneur Lord Farquaad, qui aurait soi‐disant expulsé ces êtres de son royaume. Ce dernier souhaite épouser la princesse Fiona, mais celle‐ci est retenue prisonnière par un abominable dragon. Il lui faut un chevalier assez brave pour secourir la belle. Shrek accepte d’accomplir cette mission. En échange, le seigneur devra débarrasser son marécage de ces créatures envahissantes. Or, la princesse Fiona cache un secret terrifiant qui va entraîner Shrek et son compagnon l’âne dans une palpitante et périlleuse aventure.",126.369,"/8KUbGxbazbMyRcwU2l9RwQQHW2Y.jpg","2001-05-18","Shrek",false,7.7,15902,171
false,"/tkWDQppuVNXOxR6ICqESsKCthOm.jpg","[10749,14,16]",3933,"en","Corpse Bride","Victor découvre le monde de l'au-delà après avoir épousé, sans le vouloir, le cadavre d'une mystérieuse mariée. Durant ce temps, sa promise, Victoria l'attend désespérément dans le monde des vivants.",125.864,"/7JcwGSEvPEPbp09zDk1FyNmcofA.jpg","2005-09-12","Les Noces funèbres",false,7.5,8398,172
false,"/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg","[878,28,12]",24428,"en","The Avengers","Lorsque la sécurité et l’équilibre de la planète sont menacés par un ennemi d’un genre nouveau, Nick Fury, le directeur du SHIELD, l’agence internationale du maintien de la paix, réunit une équipe pour empêcher le monde de basculer dans le chaos. Partout sur Terre, le recrutement des nouveaux héros dont le monde a besoin commence…",125.835,"/ylsAO88v2tF0iXRFojPa0UaAJf1.jpg","2012-04-25","Avengers",false,7.7,29296,173
false,"/bLI7uIY9Y1vDkx1Bt6Crn2NJELL.jpg","[53,27]",280002,"en","The Remaining","Un groupe d'amis, réunis pour un mariage, voient la célébration brisée par une série d'événements cataclysmiques prédits par les prophéties bibliques. Les survivants sont confrontés à une avenir incertain autant qu'horrible.",93.525,"/2UkitfFbRUbfgkvT1dYTvcRFtWU.jpg","2014-08-25","The Remaining",false,6.1,363,174
false,"/hlxduUs8y9icWGMzYCDLcYHEQ2u.jpg","[53]",985939,"en","Fall","Pour les meilleurs amis Becky et Hunter, la vie consiste à vaincre ses peurs et à repousser ses limites. Mais après avoir grimpé à 2 000 pieds au sommet d'une tour de radio isolée et abandonnée, elles se retrouvent bloquées sans aucun moyen de descendre. Maintenant, les compétences expertes en escalade de Becky et Hunter seront mises à l'épreuve ultime alors qu'elle se battent désespérément pour survivre aux éléments, au manque de fournitures et aux hauteurs vertigineuses.",105.83,"/8pNXDkIqKdhxjBxDrHDwex9UOkg.jpg","2022-08-11","Fall",false,7.2,3295,187
false,"/usKCKmo1UcVsz0t3NNbkPXCmyk1.jpg","[28,18,80,53]",823395,"en","The Baker","",121.156,"/lsKpCe7lZtDP2XoVVBrt5jDsEka.jpg","2023-07-27","The Baker",false,6.6,14,188
false,"/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg","[28,35,12]",436969,"en","The Suicide Squad","Bienvenue en enfer - aka Belle Reve, la prison dotée du taux de mortalité le plus élevé des États-Unis d'Amérique. Là où sont détenus les pires super-vilains, qui feront tout pour en sortir - y compris rejoindre la super secrète et la super louche Task Force X. La mission mortelle du jour ? Assemblez une belle collection d'escrocs, et notamment Bloodsport, Peacemaker, Captain Boomerang, Ratcatcher 2, Savant, King Shark, Blackguard, Javelin et la psychopathe préférée de tous : Harley Quinn. Armez-les lourdement et jetez-les (littéralement) sur l'île lointaine et bourrée d'ennemis de Corto Maltese. Traversant une jungle qui grouille d'adversaires et de guerilleros à chaque tournant, l'Escouade est lancée dans une mission de recherche et de destruction, avec le seul Colonel Rick Flag pour les encadrer sur le terrain et la technologie du gouvernement dans leurs oreilles, afin qu'Amanda Waller puisse suivre le moindre de leurs mouvements.",111.682,"/3c8y65VwyFp3pcNtOsrdOoWm8Um.jpg","2021-07-28","The Suicide Squad",false,7.6,7785,175
false,"/uvB7yVdkFXiij0A3vE8xPb0N51y.jpg","[18,53]",1002459,"es","El rapto","Buenos Aires dans les années 1980. Julio Levy revient d'un exil politique pour reprendre un poste dans la grande entreprise familiale lorsque son frère aîné, comme de nombreux Argentins, est enlevé. Chargé d'organiser le sauvetage et portant le poids de sa famille sur ses épaules, Julio découvre les forces qui opèrent encore derrière la démocratie argentine récemment retrouvée. Julio entame alors un combat déséquilibré contre le système en place.",125.195,"/tI4M8VQLcG2SL2Z5PfsPQmk8l3U.jpg","2023-10-26","La Rançon, le prix de la vérité",false,7.5,5,176
false,"/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg","[12,10751,14]",411,"en","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Le Monde de Narnia : chapitre 1 conte la lutte entre le bien et le mal qui oppose le magnifique lion Aslan aux forces des ténèbres dans le monde magique de Narnia. Grâce à ses sombres pouvoirs, la Sorcière Blanche a plongé Narnia dans un hiver qui dure depuis un siècle, mais une prédiction révèle que quatre enfants aideront Aslan à rompre la malédiction. Lorsque Lucy, Susan, Edmund et Peter Pevensie, quatre frères et sœurs, découvrent ce monde enchanté en y pénétrant à travers une armoire, tout est en place pour une bataille de proportions épiques...",125.147,"/cnC878qp93R6cjIgWBEBW0dI8tr.jpg","2005-12-07","Le Monde de Narnia : Le Lion, la sorcière blanche et l'armoire magique",false,7.1,9895,177
false,"/n5A7brJCjejceZmHyujwUTVgQNC.jpg","[14,12]",12445,"en","Harry Potter and the Deathly Hallows: Part 2","Le combat entre les puissances du bien et du mal de l’univers des sorciers se transforme en guerre sans merci. L’école Poudlard est désormais sous la coupe du professeur Rogue et des force des ténèbres. Les enjeux sont devenus considérables et personne n’est plus en sécurité alors que se rapproche l’ultime épreuve de force avec Voldemort…",124.91,"/alQOPmKEPHkH4BLMEla1vTNYrUr.jpg","2011-07-12","Harry Potter et les Reliques de la mort - 2ème partie",false,8.1,19304,178
false,"/qjMDwBWbG5hAP43q3meplZFreFQ.jpg","[35,27,878]",974931,"en","Totally Killer","Lorsque le tristement célèbre ""Poignardeur de Jeunes Filles"" revient 35 ans après sa première série de meurtres pour faire une nouvelle victime, Jamie, 17 ans, remonte accidentellement le temps jusqu'en 1987, déterminée à arrêter le tueur avant qu'il ne recommence à sévir.",111.75,"/52YBwGJ3cJs54fpBzwnT1lnqgTo.jpg","2023-09-28","Totally Killer",false,6.9,441,179
false,"/4wVFtesa5YEWuAUHRcxoCN1Y1uN.jpg","[28,53]",1085218,"da","Underverden 2","",124.569,"/A8EPXv3SV9qiNCIttIM4ezJRmhW.jpg","2023-04-13","Underverden 2",false,6.6,287,180
false,"/gVl6aX2paJIHpMxAAe8X36VNExi.jpg","[35,12,14,16,10751]",10192,"en","Shrek Forever After","Après avoir vaincu un méchant dragon, sauvé une belle princesse et le royaume de ses parents, que peut encore faire un ogre malodorant et mal léché ? Domestiqué, assagi, Shrek a perdu jusqu’à l’envie de rugir et regrette le bon vieux temps où il semait la terreur dans le royaume. Aujourd’hui, tel une idole déchue, il se contente de signer des autographes à tour de bras. Trop triste… C’est alors que l’habile et sournois Tracassin lui propose un contrat. Shrek se retrouve soudain transporté dans un monde parallèle totalement déjanté où les ogres sont pourchassés, où Tracassin est roi, où Fiona et son bien‐aimé ne se sont jamais rencontrés… Shrek va‐t‐il réussir à déjouer le sortilège, à repasser de l’autre côté du miroir, à sauver ses amis, à retrouver son monde et reconquérir l’amour de sa vie ?",123.311,"/hrvcwbND0k40WarhTL2abfP5OVR.jpg","2010-05-16","Shrek 4 : Il était une fin",false,6.4,6812,181
false,"/unaaQI7mTuXNo3q97mXHvmvHqVn.jpg","[18,53,80]",1175343,"es","Temporada de huracanes","",104.273,"/5wY5mqmwIu5XOhDBhoBY9SStjR8.jpg","2023-11-01","Temporada de huracanes",false,7.4,7,182
false,"/cH5mdqHFVUuZ7Votxfkki4pd4HT.jpg","[35,12,16]",597845,"ru","Финник","",104.42,"/lA9wFnUOwPabUuYqL2Sp2Ivyl7O.jpg","2022-03-24","Финник",false,7.3,44,183
false,"/qGQf2OHIkoh89K8XeKQzhxczf96.jpg","[28,12,16,878]",324857,"en","Spider-Man: Into the Spider-Verse","Spider-Man : New Generation suit les aventures de Miles Morales, un adolescent afro-américain et portoricain qui vit à Brooklyn et s’efforce de s’intégrer dans son nouveau collège à Manhattan. Mais la vie de Miles se complique quand il se fait mordre par une araignée radioactive et se découvre des super-pouvoirs : il est désormais capable d’empoisonner ses adversaires, de se camoufler, de coller littéralement aux murs et aux plafonds ; son ouïe est démultipliée... Dans le même temps, le plus redoutable cerveau criminel de la ville, le Caïd, a mis au point un accélérateur de particules nucléaires capable d’ouvrir un portail sur d’autres univers. Son invention va provoquer l’arrivée de plusieurs autres versions de Spider-Man dans le monde de Miles, dont un Peter Parker plus âgé, Spider-Gwen, Spider-Man Noir, Spider-Cochon et Peni Parker, venue d’un dessin animé japonais.",108.946,"/jw9TRNYIMI1KsTjgQ3wVYSMXxlh.jpg","2018-12-06","Spider-Man : New Generation",false,8.4,14178,184
false,"/fBHfuMIp43iKo2mH1AbenNS9jIT.jpg","[27,53]",467405,"en","Don't Sleep","Après avoir emménagé ensemble, deux jeunes amoureux affrontent les horreurs sorties d'une enfance oubliée.",111.853,"/jP0fjDDZaYGpuwD9as6tNn0ePPz.jpg","2017-09-29","Don't Sleep",false,5.2,45,185
false,"/kXfqcdQKsToO0OUXHcrrNCHDBzO.jpg","[18,80]",278,"en","The Shawshank Redemption","En 1947, Andy Dufresne, un jeune banquier, est condamné à la prison à vie pour le meurtre de sa femme et de son amant. Ayant beau clamer son innocence, il est emprisonné à Shawshank, le pénitencier le plus sévère de l'État du Maine. Il y fait la rencontre de Red, un noir désabusé, détenu depuis vingt ans. Commence alors une grande histoire d'amitié entre les deux hommes…",121.554,"/xqfTE9FjwD5vS1A6QnyoMdPQUvh.jpg","1994-09-23","Les Évadés",false,8.7,24869,186
false,"/g15PR8eQV9DehSWlagvdnJZqoRq.jpg","[27,80,9648]",602734,"en","Spiral: From the Book of Saw","Travaillant dans l'ombre d’une légende locale de la police, le lieutenant Ezekiel « Zeke » Banks et son nouveau partenaire enquêtent sur une série de meurtres macabres dont le mode opératoire rappelle étrangement celui d’un tueur en série qui sévissait jadis dans la ville. Pris au piège sans le savoir, Zeke se retrouve au centre d’un stratagème terrifiant dont le tueur tire les ficelles.",97.478,"/15v3RABhP2FeeZIE0vRMW8WZ49a.jpg","2021-05-12","Spirale : L'Héritage de Saw",false,6,1737,189
false,"/dRWhJ4godwy40JdmNuRZy23oViY.jpg","[27]",830764,"en","Pet Sematary: Bloodlines","En 1969, Jud Crandall et ses amis d'enfance vont devoir lutter contre un mal qui s'est emparé de leur ville natale. Pet Semetary: Bloodlines est une préquelle effrayante basée sur des chapitres de Simetierre, le terrifiant roman de Stephen King.",123.389,"/neiRPuP4gk4yblO1qbbRWsoW1wO.jpg","2023-09-23","Simetierre : Aux origines du mal",false,6.2,184,190
false,"/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg","[18,10749]",597,"en","Titanic","Southampton, 10 avril 1912. Le paquebot le plus grand et le plus moderne du monde, réputé pour son insubmersibilité, le « Titanic », appareille pour son premier voyage. Quatre jours plus tard, il heurte un iceberg. À son bord, un artiste pauvre et une grande bourgeoise tombent amoureux.",120.125,"/vpsvHLkoeKUjceIMeNSqCp3xEyY.jpg","1997-11-18","Titanic",false,7.9,23808,191
false,"/b9UCfDzwiWw7mIFsIQR9ZJUeh7q.jpg","[28,35,10749]",868759,"en","Ghosted","Cole, un agriculteur sans histoire, tombe éperdument amoureux de la mystérieuse Sadie, mais découvre avec stupeur qu'elle est agent secret. Avant même un second rencard, Cole et Sadie vont être embarqués dans une aventure au-delà des frontières lors de laquelle ils vont devoir sauver le monde.",117.493,"/tds2CSzH5tPAc9CbeUDRtSVzFhs.jpg","2023-04-18","Ghosted",false,7,1378,192
false,"/yj2SVz5I2HuQD84g633W2tijtKi.jpg","[28,12,878]",695721,"en","The Hunger Games: The Ballad of Songbirds & Snakes","Préquelle de Hunger Games se déroulant 64 ans plus tôt, dans les années qui ont suivi la période des ""Jours sombres"", la première rébellion ratée à Panem...  De nombreuses années avant de devenir Président de Panem, le jeune Coriolanus Snow est choisi comme mentor du district 12 lors des nouveaux Hunger Games.",117.97,"/rMKxQ2B54BIhc7BG8I9CmQuhsFT.jpg","2023-11-15","Hunger Games: la Ballade du serpent et de l'oiseau chanteur",false,10,2,193
false,"/ZsiP0qr8TRUJTAd1VE0VNkLzhH.jpg","[18,27]",955531,"es","Hermana Muerte","Espagne, 1949. Narcisa, une novice, arrive dans un ancien couvent, transformé en école de filles, pour y travailler comme enseignante.",119.282,"/5oO5gCoSRgw2nnpF4MFVn3m6J98.jpg","2023-10-05","Les Ordres du mal",false,5.8,103,194
false,"/1jKBfRyeyJvBkJSKvNQ4nhIzTSx.jpg","[35]",787781,"en","Quiz Lady","Anne est une jeune femme brillante adepte de jeux télévisés. Elle se retrouve bientôt forcée de faire équipe avec sa sœur Jenny - avec qui elle a presque perdu contact et que les aléas de la vie n’ont pas épargnée - pour aider à rembourser les dettes de jeu de leur mère. Quand de surcroît le chien d'Anne se fait enlever contre rançon, toutes deux n’ont d’autre solution que de se lancer dans un incroyable périple à travers les Etats-Unis avec une idée en tête: faire d’Anne la championne incontestée des émissions qu’elle affectionne tant afin d’obtenir l’argent qui leur fait défaut !",119.006,"/9ej1CEbQyXEa5s18wB5gQ3pKOzX.jpg","2023-09-09","Quiz Lady",false,6.9,54,195
false,"/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg","[10749,18]",744276,"en","After Ever Happy","Le quatrième et dernier volet des aventures de Tessa et Hardin.  Une révélation sur le passé de Tessa ébranle le couple qu'elle forme avec Hardin. Parallèlement, une vérité choquante sur leur famille respective surgit. Les deux amants ne sont pas si différents l'un de l'autre. Tessa n'est plus la gentille fille qu'elle était lorsqu'elle a rencontré Hardin, lui, n'est plus que le garçon lunatique dont elle est tombée amoureuse.",128.629,"/zqd0c9uJQ5mjJvieiRN4VkpJzTs.jpg","2022-08-24","After : Chapitre 4",false,6.8,1042,196
false,"/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg","[27,53]",663712,"en","Terrifier 2","Art le Clown est ressuscité à la morgue par une entité mystérieuse et sinistre. Un an plus tard, le soir d'Halloween, le psychopathe déguisé revient dans le comté de Miles. Une fois sur place il décide d'attaquer Sienna Shaw, une adolescente, et Jonathan, son jeune frère. Le défunt père des deux cibles leur avait en effet légué un livre de croquis plein d'images prémonitoires sur l'avenir d'Art le Clown.",118.647,"/eJQlUfpvBpsa46qc8MisrzpV4Ib.jpg","2022-10-06","Terrifier 2",false,6.8,1469,197
false,"/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg","[18,10749]",337167,"en","Fifty Shades Freed","Plus heureux que jamais, Anastasia et Christian forment désormais un couple solide. Cependant, leur bonheur est troublé par Jack Hyde, l'ancien patron d'Anastasia et par une nouvelle qui pourrait détruire leur relation.",101.776,"/dACJtXkABwEBdX3FUrpHgJdlu9r.jpg","2018-01-17","Cinquante nuances plus claires",false,6.7,7556,198
false,"/hT9ZUwLN5tB2O7miBu1oIMJFqJT.jpg","[12,28,878]",507086,"en","Jurassic World Dominion","Quatre ans après la destruction de Isla Nublar, les dinosaures font désormais partie du quotidien de l’humanité. Maintenant qu’elle doit partager son espace vital avec les créatures les plus féroces que l’histoire ait jamais connues, un fragile équilibre va remettre en question sa domination.",118.038,"/eVY9MIFVTcgWi2OzevfXuEjKlrR.jpg","2022-06-01","Jurassic World : Le Monde d’après",false,6.8,5297,199
